date,NgÃ y,GiÃ¡ khá»p,Khá»i lÆ°á»£ng,Má» cá»­a,Cao nháº¥t,Tháº¥p nháº¥t,NN mua,NN bÃ¡n,GiÃ¡ trá» NN (Tá» VND),nan
2025-11-13,12/11/2025,25.40,1680100,25.30,25.55,25.15,99800,219100,-3.0,
2025-11-13,11/11/2025,25.15,1369700,25.30,25.35,25.05,300,44100,-1.1,
2025-11-13,10/11/2025,25.15,1610500,25.10,25.30,25,69900,57700,0.3,
2025-11-13,07/11/2025,25.10,2769600,25.65,25.80,25.05,82600,727600,-16.5,
2025-11-13,06/11/2025,25.75,1684600,25.80,26,25.55,28000,334000,-7.9,
2025-11-13,05/11/2025,25.80,2198600,26.35,26.35,25.80,84700,139500,-1.4,
2025-11-13,04/11/2025,26.35,5071400,25.80,26.35,25,212400,58900,3.9,
2025-11-13,03/11/2025,25.80,3479800,26.60,26.70,25.80,119800,376200,-6.8,
2025-11-13,31/10/2025,26.55,3035300,26.55,26.95,26.45,399400,185200,5.7,
2025-11-13,30/10/2025,26.40,2747200,26.80,26.80,26.30,63800,689800,-16.6,
2025-11-13,29/10/2025,26.75,4158600,25.90,26.90,25.90,264900,431300,-4.4,
2025-11-13,28/10/2025,25.80,2196500,25.50,25.80,25.35,144300,350500,-5.3,
2025-11-13,27/10/2025,25.55,3022200,25.80,25.90,25.40,372500,50400,8.3,
2025-11-13,24/10/2025,25.55,1878600,25.70,25.85,25.25,60900,280900,-5.6,
2025-11-13,23/10/2025,25.70,2874700,25.95,26.35,25.70,199800,533200,-8.7,
2025-11-13,22/10/2025,25.60,2619000,25.80,25.90,25.25,83700,130500,-1.2,
2025-11-13,21/10/2025,25.70,6700100,25.10,25.90,24.90,549000,224000,8.2,
2025-11-13,20/10/2025,25.05,7965600,26.90,27,25.05,245200,680800,-12.0,
2025-11-13,17/10/2025,26.90,4073200,27.10,27.35,26.90,155600,813700,-17.8,
2025-11-13,16/10/2025,27,4034800,27.05,27.30,26.85,217200,364800,-4.0,
2025-11-13,15/10/2025,27,4175300,27.25,27.35,27,12100,872300,-23.3,
2025-11-13,14/10/2025,27.20,6612700,27.45,27.75,27.05,637900,580500,1.6,
2025-11-13,13/10/2025,27.45,4859500,27.15,27.50,27.15,10600,193400,-5.0,
2025-11-13,10/10/2025,27.65,4753600,27.90,28,27.50,100,512100,-14.2,
2025-11-13,09/10/2025,27.80,6098400,27.70,28.15,27.60,0,0,0,
2025-11-13,08/10/2025,27.50,4913400,27.50,27.95,27.15,367800,95100,7.5,
2025-11-13,07/10/2025,27.20,3115500,27.80,27.80,27.20,14900,30400,-0.4,
2025-11-13,06/10/2025,27.60,2752200,27.10,27.60,27.05,60000,130200,-1.9,
2025-11-13,03/10/2025,26.90,4219200,26.65,27.40,26.65,486000,121000,9.8,
2025-11-13,02/10/2025,26.95,3962600,27.40,27.50,26.90,21200,505400,-13.2,
2025-11-13,01/10/2025,27.40,2591600,27.45,27.55,27.30,196100,246400,-1.4,
2025-11-13,30/09/2025,27.25,4761100,27.85,27.90,27.15,109300,662900,-15.2,
2025-11-13,29/09/2025,27.80,5280600,27.50,28.10,27.30,416000,336000,2.2,
2025-11-13,26/09/2025,27.20,3893100,27.70,27.95,27.20,10700,506500,-13.7,
2025-11-13,25/09/2025,27.70,3869600,27.65,27.85,27.50,413300,76000,9.3,
