date,NgÃ y,GiÃ¡ khá»p,Khá»i lÆ°á»£ng,Má» cá»­a,Cao nháº¥t,Tháº¥p nháº¥t,NN mua,NN bÃ¡n,GiÃ¡ trá» NN (Tá» VND),nan
2025-11-13,12/11/2025,62.70,49300,62.10,63.20,62.10,700,12400,-0.7,
2025-11-13,11/11/2025,62.10,172000,62.20,62.50,62,0,32600,-2.0,
2025-11-13,10/11/2025,62.20,78500,63.40,63.40,62.20,100,14000,-0.9,
2025-11-13,07/11/2025,63,76500,64.50,64.50,63,0,10800,-0.7,
2025-11-13,06/11/2025,64.50,156600,64,64.80,63,18600,13500,0.3,
2025-11-13,05/11/2025,63,95600,63.30,63.80,63,0,7900,-0.5,
2025-11-13,04/11/2025,63.20,341700,63,64,61.20,34900,51100,-1.0,
2025-11-13,03/11/2025,63,398000,64.10,64.90,63,800,112600,-7.1,
2025-11-13,31/10/2025,64,230900,65.40,65.50,64,800,93600,-6.0,
2025-11-13,30/10/2025,64.80,437800,65.40,67.40,64.60,3900,255000,-16.5,
2025-11-13,29/10/2025,64.90,332900,65.90,66.10,64.80,40000,113600,-4.8,
2025-11-13,28/10/2025,65.90,219700,64.50,65.90,63.10,29600,39700,-0.7,
2025-11-13,27/10/2025,64.50,231200,66,66.90,64.50,8500,24700,-1.0,
2025-11-13,24/10/2025,66,318300,67.50,67.50,66,141900,8200,8.9,
2025-11-13,23/10/2025,66.90,378700,67,67.80,66.70,170600,16100,10.4,
2025-11-13,22/10/2025,66.10,573600,67.10,68.50,64.10,41000,179200,-9.1,
2025-11-13,21/10/2025,65.40,357600,63.20,66.30,63.20,38100,20000,1.2,
2025-11-13,20/10/2025,63.20,224000,66.60,67.50,63.10,16800,44900,-1.9,
2025-11-13,17/10/2025,66.60,911600,66,68.20,65.10,40600,195800,-10.4,
2025-11-13,16/10/2025,65.10,386700,63.60,65.40,63.60,54800,130500,-4.9,
2025-11-13,15/10/2025,63,228500,63.30,63.90,62.20,4400,109300,-6.6,
2025-11-13,14/10/2025,63,297600,63,64.50,62.60,140200,111400,1.9,
2025-11-13,13/10/2025,63,125500,63,63.50,62.50,0,4000,-0.3,
2025-11-13,10/10/2025,63.60,100400,63.90,64.50,63.50,8200,6100,0.1,
2025-11-13,09/10/2025,63.90,162300,62.70,64,62.70,0,0,0,
2025-11-13,08/10/2025,62.60,41200,62.90,63.50,62.60,3800,1900,0.1,
2025-11-13,07/10/2025,63,45500,63.80,63.80,62.80,700,6700,-0.4,
2025-11-13,06/10/2025,63.90,91800,62.20,64,62.20,7900,11800,-0.2,
2025-11-13,03/10/2025,62.20,73100,63.20,63.20,62,1000,11900,-0.7,
2025-11-13,02/10/2025,63.20,246600,61,64.10,59.90,179900,19700,10.1,
2025-11-13,01/10/2025,62.60,32700,62.20,63.30,62.20,1000,0,0.1,
